主体ID,degree,in_degree,out_degree,betweenness,eigenvector,k_core
APM终端有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
APTIV技术有限公司; Aptiv制造管理服务公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Aptiv制造管理服务公司; APTIV技术股份公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
APTIV技术有限公司; 安波福制造管理服务有限责任公司; 安波福技术(2)有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
安波福技术(2)有限责任公司; 安波福技术股份公司; 安波福制造管理服务有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
APTIV技术有限公司; 安波福技术(2)有限责任公司; 安波福制造管理服务有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
安波福技术(2)有限责任公司; 安波福制造管理服务有限责任公司; 安波福技术股份公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
APTIV技术有限公司; 戴尔菲技术公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
安波福技术(2)有限责任公司; APTIV技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ARC国际公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
新思科技公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ARC国际美国控股公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
新思公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ARC景象有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
"惠普发展公司, 有限责任合伙企业",0.00012129823770988926,6.931327869136529e-05,5.198495901852397e-05,0.0,0.0002716963393105564,3
ARM挪威股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ARM挪威股份有限公司; 安谋科技(中国)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ARM有限公司,3.4656639345682646e-05,1.7328319672841323e-05,1.7328319672841323e-05,0.0,4.4709524190344765e-05,1
ARM有限公司; 安谋科技(中国)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,0.00012725018423405816,1
瑞士优北罗股份有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,0.0001478853492449865,1
ARM有限公司; 吉奥梅里斯有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ARM有限公司; 顶级公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Arm有限公司,4.3320799182103306e-05,4.3320799182103306e-05,0.0,0.0,0.00010661501922312985,1
AR透镜有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
狮王购买有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ASML蒙片工具有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ASML荷兰有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
AT&T知识产权一部有限合伙公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
西纳公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
AT&T知识产权一部有限合伙公司; 博科通迅系统有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
西纳公司; AT&T知识产权一部有限合伙公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ATI国际有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ATI技术无限责任公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,2.407435917941641e-05,1
高通股份有限公司,0.0003638947131296678,0.0003205739139475645,4.3320799182103306e-05,0.0,0.024022771266889096,3
ATI科技公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
AUPERA技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市傲睿智存科技有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
AVG 荷兰私人有限公司; AVG技术捷克有限责任公司; 爱维士软件私人有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
AVG 荷兰私人有限公司; 爱维士软件私人有限公司; 爱维士软件有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
AVG荷兰私人有限公司; AVG技术塞浦路斯有限公司; 爱维士软件私人有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
AVG荷兰私人有限公司; 爱维士软件私人有限公司; 爱维士软件有限责任公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
AVG荷兰私人有限公司; 爱维士软件私人有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
爱维士软件私人有限公司; 爱维士软件有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
AWQ顾问公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
宸鸿控股有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
Aptiv制造管理服务公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
APTIV技术股份公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
Aptiv制造管理服务公司; APTIV技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
APTIV技术股份公司; Aptiv制造管理服务公司,2.5992479509261986e-05,2.5992479509261986e-05,0.0,0.0,6.534468920127312e-05,1
Aptiv制造管理服务公司; Aptiv技术(2)公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Aptiv制造管理服务公司; Aptiv服务5美国有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Aptiv技术(2)公司; Aptiv制造管理服务公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Arm有限公司; 顶级公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
Aupera 技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
A·H·揣思达尔; D·O·利奥登; V·伟华·常,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
塔帕德公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
B.E.A.有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
比业电子(北京)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
BAE系统(海陆系统)有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
BAE系统公共有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
BEA系统公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
甲骨文国际公司,4.3320799182103306e-05,3.4656639345682646e-05,8.664159836420662e-06,0.0,8.597985421220149e-05,1
甲骨文国际有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
BEA系统公司; BEA系统斯德哥尔摩工程公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
甲骨文国际公司; BEA系统公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
BEA系统公司; 李树软件公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
甲骨文国际有限公司; BEA系统公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
BEFS有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
(株)凯希思,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
BEFS株式会社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
BTG国际有限公司,3.4656639345682646e-05,2.5992479509261986e-05,8.664159836420662e-06,0.0,6.534468920127312e-05,1
ZIH公司,2.5992479509261986e-05,1.7328319672841323e-05,8.664159836420662e-06,0.0,0.0001994732617723074,1
B·F·加萨比安,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
无键系统有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C&C企业株式会社; HANA接触株式会社; 全英三; 株式会社国民银行; C企业株式会社; C&Amp,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
C&C企业株式会社; HANA接触株式会社; C企业株式会社; C&全英三; KB国民卡公司; 世汉RF系统公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C.C.T.制造有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
柔性产品公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C.媒体株式会社; 伊藤忠商事株式会社,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
C.媒体株式会社; 万赢株式会社,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
万赢株式会社; C.媒体株式会社,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C3D增强现实解决方案有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
斯纳普公司,3.4656639345682646e-05,3.4656639345682646e-05,0.0,0.0,8.597985421220149e-05,1
CEFA有限责任公司; C·D·C·公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CDC波因特有限公司; CEFA有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CFAM控股有限责任公司; 康尼格拉食品及食品配料有限公司; 地平线磨粉公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
地平线磨粉公司; CFAM控股有限责任公司; 艾丹米尔斯粮食有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CHUTNOON公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
搜索方案株式会社,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CJ CGV 株式会社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CJ 4DPLEX 有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CJGLS株式会社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
希杰大韩通运股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CJ伯克提名私人有限公司; 安全通信有限责任公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
安全通信有限责任公司; CJ伯克提名私人有限公司; 中控专利技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
安全通信有限责任公司; 中控专利技术有限公司; CJ伯克提名私人有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CK高新材料有限公司; 英迪股份有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,0.00022010842678323573,1
英迪股份有限公司; CK高新材料有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,0.00022010842678323573,1
CL产权管理有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
概念激光有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CMTE开发有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
易斯麦私人有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CP100有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
伯纳德咨询有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CP8川萨克公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CP8技术公司,3.4656639345682646e-05,3.4656639345682646e-05,0.0,0.0,8.597985421220149e-05,1
CPA软件有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CPA全球专利研究有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CSP-信息及通信技术创新有限责任联盟; S.I.SV.EL.意大利电子发展股份公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
意大利希思卫电子发展股份公司,2.5992479509261986e-05,2.5992479509261986e-05,0.0,0.0,0.012171308162279243,1
CSP-信息及通信技术创新有限责任联盟; 西斯维尔科技有限公司; 意大利希思卫电子发展股份公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CSP-信息及通信技术创新有限责任联盟; 意大利希思卫电子发展股份公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CSP-斯卡尔创新信息和通信技术公司; 意大利戴尔电子开发有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
CSP集团有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
数据宝库公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CURL公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
住商信息系统株式会社,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
CVON创新有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
苹果公司,0.00032923807378398514,0.00032923807378398514,0.0,0.0,0.013502276305484135,3
CYPAK股份公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
YUBICO股份公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
ClearSpeed科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
拉姆伯斯公司,3.4656639345682646e-05,2.5992479509261986e-05,8.664159836420662e-06,0.0,6.534468920127312e-05,1
C·J·盖奇,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
S.F.智慧财产56公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C·媒体株式会社; 伊藤忠商事株式会社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
C·媒体株式会社,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
C·维拉; D·巴卢奇; G·米里基尼; 恒忆公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
恒忆公司; 美光科技有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
D2影音有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
英特赛尔美国有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
DAC国际公司; 数字加速器公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ETIIP控股有限公司; DAC国际公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DAC国际有限公司; 数字加速器公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
ETIIP控股有限公司; DAC国际有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DBA西方集团西方出版社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
汤姆森环球资源公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DBA西方集团西方出版社; 汤姆森路透社全球资源无限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
汤姆森环球资源公司; 汤森路透企业中心有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DC2公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
乐美克斯波音特有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DDEEG微顾问有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
先进微装置公司,2.5992479509261986e-05,1.7328319672841323e-05,8.664159836420662e-06,0.0,4.4709524190344765e-05,1
DFO全球性能商务有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
致利有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DIC株式会社,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
石家庄诚志永华显示材料有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DIVX公司; DIVX有限责任公司; 索尼克知识产权股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
DIVX有限责任公司; 迪维克斯CF控股有限责任公司; 索尼克知识产权股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
DIVX有限责任公司; 索尼克IP股份有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
